active_rank,player_name,rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
,CrimeTime,1450.96,2,0.07,2025-11-12,74,1.05,False
,markhammer1982,1450.69,3,0.1,2025-12-08,48,1.05,False
,Psov,1449.49,1,0.03,2025-12-30,26,1.0,False
,cellsul,1449.22,4,0.13,2026-01-09,16,1.025,False
,Lelinia,1449.11,1,0.03,2025-11-11,75,1.0,False
,ControllerPlayer21,1448.87,2,0.07,2025-12-07,49,1.25,False
,spongeless,1448.52,6,0.2,2025-12-17,39,1.175,False
,Red Panda,1447.77,1,0.03,2025-11-12,74,1.0,False
,Krejner71,1447.71,1,0.03,2025-11-10,76,1.0,False
,Grim69,1447.04,2,0.07,2025-12-02,54,1.05,False
,watsabutt4,1446.27,2,0.07,2026-01-17,8,1.25,False
,GM DOOM,1444.11,2,0.07,2026-01-05,20,1.25,False
,Clash,1444.02,1,0.03,2025-11-10,76,1.0,False
,philippe.ambroise.pro,1443.95,3,0.1,2025-12-17,39,1.25,False
,adrian,1443.68,5,0.17,2026-01-02,23,1.15,False
,sahaqiel,1442.21,2,0.07,2026-01-18,7,1.075,False
,NakedKnives,1441.04,4,0.13,2025-12-05,51,1.175,False
,LeadClaymore,1440.77,2,0.07,2026-01-01,24,1.025,False
,louangillier,1439.74,2,0.07,2025-11-22,64,1.225,False
,SylntNight,1437.7,2,0.07,2025-11-27,59,1.025,False
,thx,1436.57,5,0.17,2026-01-09,16,1.25,False
,Maullis,1436.3,2,0.07,2025-11-23,63,1.15,False
,Zap,1434.42,15,0.5,2026-01-13,12,1.2,False
,LaughingSamurai,1430.39,2,0.07,2026-01-24,1,1.15,False
,(-.-)Zzz,1429.08,4,0.13,2026-01-22,3,1.25,False
,vicTIM_jr,1428.68,6,0.2,2025-12-21,35,1.125,False
,SnowRose,1428.62,4,0.13,2026-01-25,0,1.125,False
,Desto,1427.33,3,0.1,2026-01-15,10,1.025,False
,Foamdome,1425.11,2,0.07,2025-12-15,41,1.25,False
,z_iodine,1422.89,15,0.5,2026-01-11,14,1.125,False
,Feline,1422.09,2,0.07,2025-11-29,57,1.25,False
,Bebop,1420.38,3,0.1,2025-11-24,62,1.075,False
,Tv0r9,1420.11,11,0.37,2025-12-11,45,1.05,False
32,JarJar,1419.56,31,1.0,2026-01-25,0,1.025,True
,smola_2005,1418.71,3,0.1,2025-11-16,70,1.075,False
33,Lovis,1412.25,28,0.93,2026-01-24,1,1.05,True
,Kingdedede bobo,1411.94,5,0.17,2026-01-21,4,1.1,False
,Ronano,1407.9,2,0.07,2026-01-13,12,1.25,False
,Selenophile,1403.34,3,0.1,2025-12-28,28,1.025,False
,Voltrivire,1402.29,2,0.07,2025-12-28,28,1.025,False
,cuervo1860,1397.26,5,0.17,2025-12-12,44,1.075,False
,nyklas,1396.05,2,0.07,2025-11-19,67,1.025,False
,Hailspork,1395.1,2,0.07,2026-01-09,16,1.25,False
,Esteban Dorado,1394.12,10,0.33,2025-12-29,27,1.025,False
,vyacheslavmurzagulov,1392.71,4,0.13,2026-01-17,8,1.15,False
,crownwing,1388.29,2,0.07,2025-11-25,61,1.075,False
,VioletSeraph,1387.98,2,0.07,2025-12-16,40,1.25,False
,WeenusMachinus,1387.45,2,0.07,2026-01-16,9,1.2,False
,Chaz Shep,1386.14,2,0.07,2026-01-10,15,1.25,False
,captin1337,1385.42,5,0.17,2026-01-23,2,1.175,False
,Grimmjow,1382.11,4,0.13,2026-01-06,19,1.025,False
,grapek664,1378.08,2,0.07,2025-12-12,44,1.225,False
,Lucyyyyy,1375.02,2,0.07,2025-12-18,38,1.25,False
,t.lewis140,1374.46,11,0.37,2026-01-01,24,1.075,False
,blaseigor,1374.3,6,0.2,2025-12-07,49,1.075,False
,The_Red_715,1373.98,3,0.1,2026-01-11,14,1.25,False
,TheShadow,1370.93,6,0.2,2025-12-08,48,1.05,False
34,Delta.357,1370.05,7,0.23,2026-01-23,2,1.075,True
,dangardavid,1369.05,2,0.07,2025-12-23,33,1.2,False
,juicyteach,1365.3,12,0.4,2026-01-12,13,1.225,False
35,WhiteNorth,1360.21,7,0.23,2026-01-24,1,1.05,True
,helltenant,1359.79,4,0.13,2025-11-27,59,1.075,False
,Lord Atticus Chadicus Flexington,1357.52,2,0.07,2025-12-15,41,1.25,False
,augustboyer198,1356.76,5,0.17,2026-01-18,7,1.125,False
,wally_punisher,1355.94,3,0.1,2025-12-23,33,1.25,False
,valtry,1355.67,6,0.2,2026-01-24,1,1.15,False
,ManBonAs,1354.1,11,0.37,2025-12-18,38,1.025,False
,iago,1349.58,6,0.2,2026-01-25,0,1.175,False
,Trillgamesh,1348.76,4,0.13,2026-01-13,12,1.05,False
,MorganMacabre,1345.77,4,0.13,2026-01-06,19,1.15,False
,Varravann,1342.57,6,0.2,2026-01-25,0,1.1,False
,krd,1337.41,5,0.17,2025-12-10,46,1.025,False
36,Kola Koala,1334.9,8,0.27,2026-01-18,7,1.1,True
,Hellooo What's Up,1332.51,3,0.1,2025-12-19,37,1.125,False
37,jamiebagley233,1332.5,8,0.27,2026-01-23,2,1.125,True
,Azarex,1331.12,3,0.1,2026-01-21,4,1.25,False
,[WGS-B] BK,1320.47,7,0.23,2025-12-29,27,1.05,False
,StefanoTheBrazilian,1320.4,4,0.13,2026-01-08,17,1.25,False
38,slaaneshtgof,1315.03,17,0.57,2026-01-19,6,1.05,True
,mjwb,1303.8,8,0.27,2025-12-27,29,1.25,False
,Sarajas,1302.23,4,0.13,2025-12-05,51,1.1,False
,Chocopie,1300.18,3,0.1,2025-12-13,43,1.2,False
,Rafael Veríssimo,1298.42,3,0.1,2026-01-20,5,1.125,False
39,Coyface,1269.47,8,0.27,2026-01-18,7,1.1,True
,SuperSumo_217,1267.08,4,0.13,2025-12-22,34,1.025,False
,Trupus,1267.01,5,0.17,2025-12-19,37,1.15,False
40,Hirow,1261.36,14,0.47,2026-01-25,0,1.025,True
41,Grimning,1254.29,24,0.8,2026-01-25,0,1.05,True
,DavidPrime83,1248.02,6,0.2,2026-01-17,8,1.1,False
42,jjjeffer78,1239.08,19,0.63,2026-01-25,0,1.025,True
43,HZaninelli,1226.41,10,0.33,2026-01-24,1,1.025,True
,cannedLED,1220.23,6,0.2,2026-01-21,4,1.15,False
44,Pask74,1209.96,7,0.23,2026-01-21,4,1.025,True
45,Bananahammockjoe,1206.2,9,0.3,2026-01-22,3,1.1,True
46,benreichardt,1163.48,9,0.3,2026-01-24,1,1.125,True
47,hrejarz2,1162.82,22,0.73,2026-01-25,0,1.075,True
48,Mr_Aapies,1155.91,11,0.37,2026-01-23,2,1.025,True
49,Halswein,1147.08,8,0.27,2026-01-21,4,1.075,True
50,Hfmotta,1127.33,15,0.5,2026-01-25,0,1.025,True
