active_rank,player_name,rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
,BjornderBaer,1546.98,23,0.77,2025-11-09,75,1.175,False
,PandaKitten,1546.87,2,0.07,2025-12-20,34,1.25,False
,kn0ck0ut,1546.72,1,0.03,2025-08-03,173,1.0,False
,Anti,1546.43,1,0.03,2025-09-08,137,1.0,False
,Galan,1546.21,1,0.03,2025-09-27,118,1.0,False
,ethanmatthew,1545.67,1,0.03,2025-11-13,71,1.0,False
,joetraff,1544.75,1,0.03,2025-11-12,72,1.0,False
,Zthulu,1544.5,1,0.03,2025-10-20,95,1.0,False
,Kuthillick,1543.98,2,0.07,2025-11-16,68,1.05,False
,nibemben,1543.74,3,0.1,2025-09-26,119,1.25,False
,Sedulin,1542.82,1,0.03,2025-11-14,70,1.0,False
,DailyRunCrasher,1542.48,4,0.13,2025-12-19,35,1.075,False
,GreyGuide,1542.29,1,0.03,2025-07-24,183,1.0,False
,iowegianmoore,1541.29,4,0.13,2025-08-21,155,1.15,False
,Mascord,1540.83,2,0.07,2026-01-01,22,1.25,False
,TastySandwich,1540.77,1,0.03,2025-10-19,96,1.0,False
,Big Pauly,1540.0,3,0.1,2025-12-21,33,1.25,False
,Gschissana,1539.9,1,0.03,2025-11-10,74,1.0,False
,rnk,1536.15,1,0.03,2025-11-15,69,1.0,False
,Estolie,1535.34,1,0.03,2025-12-22,32,1.0,False
,Kapaa,1535.28,1,0.03,2025-11-17,67,1.0,False
,Gilgamesh,1535.19,1,0.03,2025-12-28,26,1.0,False
,BSSAndrea,1534.73,1,0.03,2025-12-19,35,1.0,False
,NakedKnives,1534.64,5,0.17,2025-12-05,49,1.175,False
,deniu,1534.47,1,0.03,2025-12-11,43,1.0,False
,Ares [ESP],1531.94,1,0.03,2025-12-15,39,1.0,False
,windhamat01,1529.58,1,0.03,2026-01-11,12,1.0,False
,3464770371,1528.39,1,0.03,2025-08-06,170,1.0,False
,towardsvinland,1527.39,1,0.03,2025-08-10,166,1.0,False
,Liberty,1526.7,1,0.03,2025-09-28,117,1.0,False
,Noiru,1526.66,3,0.1,2026-01-07,16,1.25,False
,Black-angel972,1525.1,1,0.03,2025-10-25,90,1.0,False
,Brontozaurul,1523.67,4,0.13,2025-12-16,38,1.25,False
,Xanadu,1523.09,1,0.03,2025-10-01,114,1.0,False
,Hello there,1522.62,2,0.07,2025-07-28,179,1.05,False
,blablaji,1520.79,1,0.03,2025-12-20,34,1.0,False
,SWAGLORD90909,1517.74,10,0.33,2025-10-17,98,1.05,False
,soy sauce,1517.69,1,0.03,2025-11-10,74,1.0,False
,Nerestro,1515.83,1,0.03,2025-11-15,69,1.0,False
40,Laristin,1515.77,2,0.07,2026-01-19,4,1.25,True
,thegreyoldfox,1515.57,1,0.03,2025-08-31,145,1.0,False
,Jells,1515.22,14,0.47,2025-11-09,75,1.125,False
,Arakjin,1515.2,1,0.03,2025-08-14,162,1.0,False
,garic.jasmin,1514.03,1,0.03,2025-11-11,73,1.0,False
,Resident Dodo,1513.73,1,0.03,2025-10-09,106,1.0,False
41,schmendrikson,1512.31,24,0.8,2026-01-22,1,1.025,True
,Billy Bear Cave,1511.53,1,0.03,2025-11-22,62,1.0,False
,Sol789,1511.4,1,0.03,2025-12-06,48,1.0,False
,herbonniered,1511.1,1,0.03,2025-08-13,163,1.0,False
,Flyintofu,1511.09,1,0.03,2025-07-23,184,1.0,False
,nananaStefan,1510.6,1,0.03,2025-12-05,49,1.0,False
,Mazrum,1509.67,2,0.07,2025-11-11,73,1.025,False
,a zephyr,1508.21,1,0.03,2026-01-14,9,1.0,False
,marwinx1,1508.18,4,0.13,2025-08-25,151,1.05,False
,dapperrogue,1508.04,1,0.03,2025-07-27,180,1.0,False
,Modi34,1507.2,3,0.1,2025-09-24,121,1.025,False
,Steven,1506.33,4,0.13,2025-08-01,175,1.025,False
42,dropkickdragon87,1506.04,2,0.07,2026-01-20,3,1.1,True
,Grumblecakes,1505.54,1,0.03,2025-12-16,38,1.0,False
,greedie,1505.07,4,0.13,2025-10-10,105,1.15,False
,darknuckelavee,1504.21,8,0.27,2025-12-22,32,1.025,False
,gabbo.giova97,1503.85,1,0.03,2025-11-27,57,1.0,False
,Agi,1503.81,2,0.07,2026-01-02,21,1.05,False
,SKELETON GUY!!!!!,1501.98,1,0.03,2025-10-15,100,1.0,False
,Spike,1501.38,1,0.03,2025-09-21,124,1.0,False
,Zap,1501.02,31,1.0,2026-01-13,10,1.2,False
,本子丶本子,1500.99,1,0.03,2025-08-27,149,1.0,False
,tiamats4esgares,1500.91,3,0.1,2025-08-09,167,1.025,False
,Prozel,1500.87,2,0.07,2025-11-28,56,1.25,False
,El Tigre,1500.64,2,0.07,2025-09-02,143,1.25,False
,unapiece32,1500.28,2,0.07,2025-12-23,31,1.25,False
,catJAM,1500.02,1,0.03,2025-12-07,47,1.0,False
,Akabane|21stCenturySchizoidGamer,1500.0,1,0.03,2025-11-19,65,1.0,False
,Freedom,1499.98,1,0.03,2025-12-17,37,1.0,False
,panosnonpoint,1499.19,1,0.03,2025-11-25,59,1.0,False
,TOUCH MY KNIGHT STICK,1498.74,1,0.03,2025-11-15,69,1.0,False
,germanorlandomolto,1498.63,1,0.03,2025-11-10,74,1.0,False
,RengarSakMadig,1498.43,1,0.03,2025-12-22,32,1.0,False
,Fenz,1498.38,2,0.07,2025-11-09,75,1.25,False
,ThatDudeSki69,1498.29,1,0.03,2025-11-08,76,1.0,False
,aMunoz,1497.9,1,0.03,2025-08-14,162,1.0,False
,BoneCountess,1497.78,1,0.03,2025-07-24,183,1.0,False
,lostHero0o0o,1497.2,1,0.03,2025-12-28,26,1.0,False
,Michael Scarn,1497.04,11,0.37,2025-09-15,130,1.25,False
,Iwantaname,1497.04,1,0.03,2025-10-19,96,1.0,False
,orutra621,1497.02,20,0.67,2025-09-22,123,1.025,False
,baba41hz,1496.67,1,0.03,2026-01-04,19,1.0,False
,Shivant!,1496.55,2,0.07,2025-11-20,64,1.075,False
,dead_bob,1495.92,1,0.03,2025-07-26,181,1.0,False
,riccardo.ddf,1495.41,2,0.07,2025-12-18,36,1.125,False
,Mata,1495.24,8,0.27,2025-10-24,91,1.075,False
,Anung Un Rama,1494.2,1,0.03,2025-12-23,31,1.0,False
,Lethys,1493.74,1,0.03,2025-08-10,166,1.0,False
,Petter,1493.71,1,0.03,2025-10-03,112,1.0,False
,Necro,1493.53,1,0.03,2026-01-11,12,1.0,False
,Ёжик,1493.46,1,0.03,2025-11-24,60,1.0,False
,Dragonflash,1493.44,2,0.07,2025-08-16,160,1.025,False
,Jacob Helldiver,1493.06,1,0.03,2025-10-22,93,1.0,False
,Deumeios,1492.62,1,0.03,2026-01-01,22,1.0,False
,Legacy of Roo,1492.5,1,0.03,2025-08-03,173,1.0,False
,newnes125,1492.18,1,0.03,2025-12-18,36,1.0,False
,SadBoiKaladin,1492.15,1,0.03,2025-11-14,70,1.0,False
,Aornis_styx,1491.97,1,0.03,2025-11-03,81,1.0,False
,darkspaceii,1491.81,1,0.03,2025-11-29,55,1.0,False
,Saplow,1491.48,2,0.07,2025-10-26,89,1.05,False
,838122597,1491.29,1,0.03,2025-07-25,182,1.0,False
,awSam,1491.22,1,0.03,2025-11-25,59,1.0,False
,Ikkon,1490.86,1,0.03,2025-11-20,64,1.0,False
,Burner,1489.82,1,0.03,2025-11-15,69,1.0,False
,Yuri_pvp999,1489.62,3,0.1,2026-01-03,20,1.15,False
,Zhelcherig,1489.55,1,0.03,2025-11-10,74,1.0,False
,Lidl trolly,1489.5,1,0.03,2025-08-01,175,1.0,False
,₦-S℧M,1489.14,2,0.07,2025-09-14,131,1.225,False
,IneX,1488.61,1,0.03,2025-12-30,24,1.0,False
,Amørphøus Ooze ♥,1488.28,1,0.03,2026-01-15,8,1.0,False
,Vodyaroos,1487.61,1,0.03,2025-11-21,63,1.0,False
,dboon,1487.43,4,0.13,2025-07-30,177,1.025,False
,giak_gunzerker,1487.28,1,0.03,2025-12-02,52,1.0,False
,Raymond,1487.24,1,0.03,2025-07-29,178,1.0,False
,Alias,1487.13,3,0.1,2025-08-23,153,1.25,False
,WAYNE ROONEY.[10],1486.87,1,0.03,2025-07-31,176,1.0,False
,8bitHeR0,1486.66,1,0.03,2025-12-16,38,1.0,False
,Verthris,1486.51,1,0.03,2025-12-21,33,1.0,False
,Meh,1486.5,1,0.03,2025-08-23,153,1.0,False
,Superpery99,1486.36,2,0.07,2025-10-20,95,1.25,False
,B2M,1485.54,1,0.03,2025-07-26,181,1.0,False
43,WilloDM,1485.33,1,0.03,2026-01-20,3,1.0,True
,Bank,1485.26,1,0.03,2025-10-22,93,1.0,False
,Boudah,1485.25,3,0.1,2025-11-06,78,1.05,False
,All the Good Names Are Taken,1485.24,7,0.23,2025-08-23,153,1.25,False
,mitchellangelo,1485.18,3,0.1,2025-11-04,80,1.1,False
,otterwolfy,1485.1,1,0.03,2025-10-15,100,1.0,False
44,Dedo17_,1484.6,1,0.03,2026-01-21,2,1.0,True
,osojoso,1484.41,1,0.03,2025-11-29,55,1.0,False
,Fisssh,1484.35,1,0.03,2025-07-28,179,1.0,False
,Sweet Tea Tony,1484.24,1,0.03,2025-08-02,174,1.0,False
,FallenCappy,1483.67,1,0.03,2025-10-28,87,1.0,False
,hell,1483.54,1,0.03,2025-11-07,77,1.0,False
,LOL,1483.4,1,0.03,2025-10-21,94,1.0,False
,agent thale,1483.36,1,0.03,2025-09-14,131,1.0,False
,rafael_6x12,1483.29,1,0.03,2025-11-20,64,1.0,False
,Nexinex,1483.21,1,0.03,2025-10-14,101,1.0,False
,Nikogda,1483.12,1,0.03,2025-09-25,120,1.0,False
,柳三千,1483.09,1,0.03,2025-09-12,133,1.0,False
,Von_Speyr,1483.0,1,0.03,2025-10-05,110,1.0,False
,numpty,1482.83,1,0.03,2025-11-08,76,1.0,False
,Arden the Barden,1482.8,1,0.03,2025-11-01,83,1.0,False
,Steely_D89,1482.55,1,0.03,2025-11-18,66,1.0,False
,skune,1482.46,1,0.03,2025-12-20,34,1.0,False
,HussainAbul,1481.96,1,0.03,2025-07-24,183,1.0,False
,whatyesoh,1481.8,2,0.07,2025-11-26,58,1.05,False
,schnitzelrgood,1481.36,1,0.03,2025-07-23,184,1.0,False
,DuckyDooDoo2,1480.87,1,0.03,2025-08-26,150,1.0,False
,g.stavrev.29,1480.6,1,0.03,2025-11-10,74,1.0,False
,LandoDaMando,1479.9,1,0.03,2026-01-04,19,1.0,False
45,simon.fuentes,1479.59,2,0.07,2026-01-19,4,1.25,True
,ankidragon,1479.25,1,0.03,2025-12-21,33,1.0,False
,Bio,1479.12,1,0.03,2025-09-28,117,1.0,False
,Spontanuel,1479.1,1,0.03,2025-09-19,126,1.0,False
,d_c101,1478.96,1,0.03,2026-01-14,9,1.0,False
,camfromchilla,1478.93,3,0.1,2025-09-26,119,1.05,False
,bogman,1478.58,1,0.03,2025-08-17,159,1.0,False
,Millonmaster,1478.18,3,0.1,2025-11-18,66,1.25,False
,EternitysFlame,1478.14,1,0.03,2025-08-23,153,1.0,False
,Harold,1478.03,1,0.03,2025-09-23,122,1.0,False
,Equipollence,1477.94,1,0.03,2025-08-24,152,1.0,False
,OreLand'a,1477.43,1,0.03,2025-09-13,132,1.0,False
,Pane,1477.27,1,0.03,2025-09-29,116,1.0,False
,volarion,1477.12,1,0.03,2026-01-12,11,1.0,False
,MrPagoS,1476.88,1,0.03,2025-08-07,169,1.0,False
,UnknownEnemy,1476.73,1,0.03,2025-09-26,119,1.0,False
,Pledgedplum,1476.72,1,0.03,2025-11-28,56,1.0,False
,sporeprintf,1476.63,1,0.03,2025-11-26,58,1.0,False
,Galejro,1476.37,3,0.1,2025-08-04,172,1.025,False
,Agent Cody Banks,1476.21,1,0.03,2025-12-26,28,1.0,False
,favouritebanjo61,1476.19,1,0.03,2025-10-24,91,1.0,False
,Yman228,1475.56,2,0.07,2025-09-30,115,1.125,False
,OdinsGuard94,1475.13,1,0.03,2025-08-05,171,1.0,False
,dltarex,1475.05,1,0.03,2025-10-04,111,1.0,False
,Da Dang,1475.0,2,0.07,2025-10-30,85,1.25,False
,lemons_bread,1474.96,1,0.03,2025-07-30,177,1.0,False
,UpscaleACE,1474.91,1,0.03,2025-12-15,39,1.0,False
,Guillaumevantil,1474.67,1,0.03,2026-01-13,10,1.0,False
,CrimeTime,1474.3,2,0.07,2025-11-12,72,1.05,False
,Shad0wstalker87,1474.2,1,0.03,2025-08-26,150,1.0,False
,Your Supervisor,1474.11,1,0.03,2025-07-23,184,1.0,False
,Gella,1473.93,1,0.03,2025-11-17,67,1.0,False
,dercstarr,1473.81,1,0.03,2025-11-10,74,1.0,False
,Matu,1473.71,1,0.03,2026-01-02,21,1.0,False
,spongeless,1473.67,6,0.2,2025-12-17,37,1.175,False
,jakeolsen,1473.6,1,0.03,2025-08-09,167,1.0,False
,Lemme Smaash,1473.06,1,0.03,2025-09-10,135,1.0,False
,Xarr,1472.79,1,0.03,2025-12-08,46,1.0,False
,Torfin,1472.61,1,0.03,2025-12-16,38,1.0,False
,Nemo,1472.19,1,0.03,2025-12-10,44,1.0,False
,Xial,1471.61,7,0.23,2025-12-26,28,1.15,False
,Darkest Dota,1471.02,1,0.03,2025-09-21,124,1.0,False
,louangillier,1470.11,2,0.07,2025-11-22,62,1.225,False
,Turn,1470.06,1,0.03,2025-11-06,78,1.0,False
,Crisp_Wisp,1470.01,1,0.03,2025-11-05,79,1.0,False
,danikowskistanislaw,1470.01,1,0.03,2025-10-21,94,1.0,False
,Terrentis,1469.6,1,0.03,2025-11-25,59,1.0,False
,Fikachu,1469.52,1,0.03,2025-09-25,120,1.0,False
,SomeDrunkPyrate,1469.5,1,0.03,2025-07-28,179,1.0,False
,Buffman,1469.5,1,0.03,2025-10-25,90,1.0,False
,Lasiomus,1469.36,1,0.03,2025-09-02,143,1.0,False
,Gufo77,1469.31,1,0.03,2025-11-15,69,1.0,False
,Marxist Ape,1469.31,1,0.03,2025-07-25,182,1.0,False
,Penfold,1469.27,1,0.03,2025-12-01,53,1.0,False
,lil guy,1468.43,1,0.03,2025-07-24,183,1.0,False
,Ammendum,1468.33,7,0.23,2025-08-04,172,1.025,False
,raffael,1467.98,1,0.03,2025-11-09,75,1.0,False
,MangiaWhopper,1467.7,1,0.03,2025-12-04,50,1.0,False
,DaaSnail,1467.56,2,0.07,2025-12-14,40,1.25,False
,linniepinnie,1467.31,3,0.1,2025-11-16,68,1.25,False
,morselco,1467.25,1,0.03,2025-11-02,82,1.0,False
,DEATH BIMBO,1466.65,1,0.03,2025-11-17,67,1.0,False
,1486846506,1466.45,1,0.03,2025-07-23,184,1.0,False
,KingofRedLions,1466.34,2,0.07,2025-12-01,53,1.25,False
,ЯэтоЯ,1466.15,1,0.03,2025-07-27,180,1.0,False
46,GHMZ,1465.99,1,0.03,2026-01-23,0,1.0,True
,Difflo,1464.81,1,0.03,2025-08-08,168,1.0,False
,Ashby,1464.64,1,0.03,2025-10-22,93,1.0,False
,BWinterGreen,1464.55,1,0.03,2025-11-10,74,1.0,False
,Mara Bernardes,1464.46,1,0.03,2025-12-09,45,1.0,False
,lombi2001,1464.02,1,0.03,2025-11-28,56,1.0,False
,SHO,1463.98,1,0.03,2025-11-14,70,1.0,False
,jamesncg,1463.93,1,0.03,2025-10-21,94,1.0,False
,ImAndy,1463.88,1,0.03,2025-11-26,58,1.0,False
,John Handerson,1463.82,1,0.03,2025-10-20,95,1.0,False
,Ampshock,1463.75,4,0.13,2025-11-04,80,1.125,False
,Niclas,1463.63,1,0.03,2025-10-24,91,1.0,False
,k.a.jazgar,1463.62,4,0.13,2025-10-30,85,1.1,False
,junorus,1463.6,1,0.03,2025-10-01,114,1.0,False
,modular,1463.57,1,0.03,2025-11-11,73,1.0,False
,Robert,1463.48,2,0.07,2025-10-18,97,1.25,False
,nero,1463.46,1,0.03,2025-11-20,64,1.0,False
,ShawnQ,1463.25,1,0.03,2025-09-25,120,1.0,False
,daunte,1463.24,1,0.03,2025-11-12,72,1.0,False
,Thunderstone44,1463.17,1,0.03,2025-11-25,59,1.0,False
,ZedHound,1463.17,1,0.03,2025-10-25,90,1.0,False
,Umbre (der Hopfmann),1463.12,1,0.03,2025-07-28,179,1.0,False
,GHOST RIZZLER,1462.81,1,0.03,2025-11-01,83,1.0,False
,Good Gamer,1462.62,1,0.03,2025-11-22,62,1.0,False
,Popliok_,1462.45,1,0.03,2025-12-26,28,1.0,False
,Tbots,1462.23,1,0.03,2025-11-16,68,1.0,False
,CarefuLost,1461.52,3,0.1,2025-09-15,130,1.025,False
,Mouldy,1461.31,1,0.03,2025-11-02,82,1.0,False
,PitungA,1461.24,4,0.13,2025-08-13,163,1.1,False
,Blakarius,1461.14,1,0.03,2025-12-06,48,1.0,False
,deathsruler,1461.05,1,0.03,2026-01-02,21,1.0,False
,Zane,1461.0,1,0.03,2025-08-01,175,1.0,False
,Steve Aoki,1460.93,1,0.03,2025-09-12,133,1.0,False
47,tsromanow,1460.91,17,0.57,2026-01-23,0,1.025,True
,Bubblez,1460.73,1,0.03,2025-10-23,92,1.0,False
,Lord Adi,1460.61,1,0.03,2025-08-29,147,1.0,False
,deLiMBed,1460.04,3,0.1,2025-08-12,164,1.025,False
,DeltaKilo86,1459.73,2,0.07,2025-10-21,94,1.025,False
48,jamassie120,1459.64,3,0.1,2026-01-23,0,1.25,True
,Don.Pedr0 Teach me English Pls,1458.91,9,0.3,2025-08-14,162,1.225,False
,kenny_horror,1458.73,1,0.03,2025-11-24,60,1.0,False
,Aradroth,1458.64,1,0.03,2025-11-10,74,1.0,False
,Tonini,1458.63,1,0.03,2026-01-05,18,1.0,False
,Ars Zavet,1458.42,1,0.03,2025-12-07,47,1.0,False
,Revirth,1458.31,1,0.03,2025-11-28,56,1.0,False
,ControllerPlayer21,1458.31,2,0.07,2025-12-07,47,1.25,False
,Polyvios2,1458.14,1,0.03,2026-01-07,16,1.0,False
,r.pawlowski82,1458.12,1,0.03,2025-09-17,128,1.0,False
,Word [BR],1457.94,1,0.03,2025-09-16,129,1.0,False
,凱特輝FKG,1457.93,1,0.03,2025-08-02,174,1.0,False
,Nyx,1457.82,1,0.03,2025-11-07,77,1.0,False
,Jazzteroid,1457.8,1,0.03,2026-01-09,14,1.0,False
,Causal,1457.79,1,0.03,2025-09-21,124,1.0,False
49,DoubleZero,1457.64,1,0.03,2026-01-23,0,1.0,True
,Windy Cat Lad,1457.63,1,0.03,2025-11-11,73,1.0,False
50,watsabutt4,1457.62,2,0.07,2026-01-17,6,1.25,True
,Lypus,1457.53,1,0.03,2025-09-25,120,1.0,False
,quietscribe,1457.46,1,0.03,2025-11-19,65,1.0,False
,XxPolakenxX,1457.33,2,0.07,2025-08-18,158,1.05,False
,kk1717,1457.27,1,0.03,2025-10-25,90,1.0,False
,R_QU,1457.01,2,0.07,2025-07-25,182,1.025,False
51,TheChalupacabra,1456.99,1,0.03,2026-01-17,6,1.0,True
,InFecTed,1456.88,23,0.77,2025-10-03,112,1.025,False
,Lansquenet [FR],1456.82,3,0.1,2025-11-09,75,1.075,False
,davemadasafish,1456.43,1,0.03,2025-08-05,171,1.0,False
,Tom_C109,1456.27,1,0.03,2025-12-30,24,1.0,False
,MrPitos,1456.13,1,0.03,2025-08-03,173,1.0,False
,clarikova,1456.12,1,0.03,2025-12-28,26,1.0,False
,Rexotank,1456.12,1,0.03,2025-12-04,50,1.0,False
,饼饼大王,1455.87,1,0.03,2025-08-20,156,1.0,False
,Jlerpy,1455.79,1,0.03,2025-08-16,160,1.0,False
,AncientElm,1455.69,1,0.03,2025-08-12,164,1.0,False
,Apricot,1455.43,5,0.17,2025-10-23,92,1.175,False
,seb,1455.1,1,0.03,2025-08-21,155,1.0,False
,Paper20,1455.07,2,0.07,2025-11-03,81,1.05,False
52,hubby26,1454.78,10,0.33,2026-01-19,4,1.25,True
,SwedishPanda,1454.62,1,0.03,2025-11-21,63,1.0,False
,ExplodingDice,1454.56,1,0.03,2025-12-08,46,1.0,False
,LegendOfNox,1454.51,1,0.03,2025-07-27,180,1.0,False
,acestones,1454.42,1,0.03,2025-07-31,176,1.0,False
,Firefox,1454.2,1,0.03,2025-12-16,38,1.0,False
,Zemium,1454.0,1,0.03,2025-07-26,181,1.0,False
,seagull,1453.87,16,0.53,2025-12-03,51,1.25,False
,Argo,1453.83,1,0.03,2025-11-30,54,1.0,False
,willyzj,1453.37,1,0.03,2025-10-06,109,1.0,False
,Lucastrian,1452.97,1,0.03,2025-08-06,170,1.0,False
,God is God,1452.85,1,0.03,2025-12-11,43,1.0,False
,Twiz Amber,1452.71,1,0.03,2025-11-10,74,1.0,False
,Xanthum,1452.69,1,0.03,2025-10-21,94,1.0,False
,rafaaristidessr,1452.49,1,0.03,2025-12-09,45,1.0,False
,Bayneish,1452.33,1,0.03,2025-09-27,118,1.0,False
,RedRevel,1452.24,1,0.03,2025-09-14,131,1.0,False
,$erpent,1452.2,1,0.03,2025-11-06,78,1.0,False
,Embrião du Mal,1452.2,1,0.03,2025-08-02,174,1.0,False
,Lance,1452.05,1,0.03,2025-09-24,121,1.0,False
53,Biru,1451.93,2,0.07,2026-01-21,2,1.025,True
,alejjop,1451.88,1,0.03,2025-10-25,90,1.0,False
,izikvasque,1451.7,1,0.03,2025-07-25,182,1.0,False
,bum8484,1451.61,1,0.03,2025-08-04,172,1.0,False
,Wyler,1451.58,1,0.03,2025-11-08,76,1.0,False
,Digo-Go!,1451.46,1,0.03,2025-11-12,72,1.0,False
,Soul,1451.46,1,0.03,2025-11-11,73,1.0,False
,MT6,1451.44,3,0.1,2026-01-10,13,1.25,False
,JonSlice,1451.38,1,0.03,2026-01-08,15,1.0,False
,Salam,1451.17,1,0.03,2025-07-29,178,1.0,False
,HayRid,1451.08,1,0.03,2025-09-26,119,1.0,False
,dicksposable,1451.05,1,0.03,2025-07-28,179,1.0,False
,Maullis,1450.72,2,0.07,2025-11-23,61,1.15,False
,lukasz.wrobel2,1450.7,1,0.03,2025-10-07,108,1.0,False
,lgautschi,1450.64,2,0.07,2025-08-04,172,1.225,False
,woody.martin,1450.39,1,0.03,2025-07-24,183,1.0,False
,lapunir,1450.37,1,0.03,2025-10-09,106,1.0,False
,Ziko,1449.86,3,0.1,2025-10-11,104,1.05,False
,Sanarex,1449.61,1,0.03,2025-08-13,163,1.0,False
,Bananaphone,1449.56,1,0.03,2025-12-18,36,1.0,False
,11Napo11,1449.36,1,0.03,2025-08-29,147,1.0,False
,Veit_the_Insane,1449.06,1,0.03,2025-10-31,84,1.0,False
,Musicman,1448.93,1,0.03,2025-11-27,57,1.0,False
,toshio,1448.79,1,0.03,2025-07-27,180,1.0,False
,mfghades,1448.68,2,0.07,2025-08-28,148,1.25,False
,Yuhan,1448.36,3,0.1,2026-01-10,13,1.075,False
,Feeter Parker,1448.16,1,0.03,2025-10-19,96,1.0,False
,LucarioST_20,1447.99,1,0.03,2025-12-16,38,1.0,False
,Don Bolsack aka The crust Fist,1447.95,3,0.1,2025-07-30,177,1.025,False
,woe,1447.14,1,0.03,2026-01-07,16,1.0,False
,Exnihilo,1447.13,1,0.03,2025-11-10,74,1.0,False
,Serratus,1447.12,1,0.03,2025-10-18,97,1.0,False
,ry4n.playerb0x,1447.06,1,0.03,2025-11-07,77,1.0,False
,habitualproblem,1447.04,1,0.03,2025-08-08,168,1.0,False
,SpiritingEzlo,1446.63,1,0.03,2025-09-27,118,1.0,False
,Grim69,1446.54,2,0.07,2025-12-02,52,1.05,False
,G.Marshall,1446.5,2,0.07,2025-07-29,178,1.125,False
,The_Red_715,1446.45,16,0.53,2026-01-11,12,1.25,False
,MATDAX,1446.44,1,0.03,2025-08-27,149,1.0,False
,markhammer1982,1446.4,3,0.1,2025-12-08,46,1.05,False
,In_sanity,1446.31,1,0.03,2025-10-30,85,1.0,False
,Harvester of the Sea,1446.31,1,0.03,2025-08-02,174,1.0,False
,Lelinia,1446.14,1,0.03,2025-11-11,73,1.0,False
,Red Panda,1445.76,1,0.03,2025-11-12,72,1.0,False
,nopX0f,1445.5,1,0.03,2025-10-16,99,1.0,False
,JY78993,1445.5,2,0.07,2025-10-22,93,1.1,False
54,Casius06,1445.39,1,0.03,2026-01-23,0,1.0,True
,lordxjello,1445.23,1,0.03,2025-07-24,183,1.0,False
,xXBeefinatorXx,1444.88,1,0.03,2025-08-12,164,1.0,False
,gvoice,1444.5,1,0.03,2025-07-28,179,1.0,False
,Monty,1444.28,1,0.03,2025-11-03,81,1.0,False
,Tv0r9,1443.97,27,0.9,2025-12-11,43,1.05,False
,mlehtan,1443.85,1,0.03,2025-07-27,180,1.0,False
,philippe.ambroise.pro,1443.7,3,0.1,2025-12-17,37,1.25,False
,skullsplitter,1442.88,1,0.03,2025-10-19,96,1.0,False
55,LaughingSamurai,1442.67,1,0.03,2026-01-18,5,1.0,True
,Chocojoe,1442.0,2,0.07,2025-09-16,129,1.25,False
,nd.dasa,1441.75,2,0.07,2025-10-04,111,1.2,False
,tyoshea,1441.6,1,0.03,2025-10-22,93,1.0,False
,Krejner71,1440.94,1,0.03,2025-11-10,74,1.0,False
,Sturm,1440.72,1,0.03,2025-07-29,178,1.0,False
,JohnRust,1440.34,2,0.07,2025-09-15,130,1.2,False
,GM DOOM,1439.6,2,0.07,2026-01-05,18,1.25,False
,sala7,1438.85,4,0.13,2025-10-31,84,1.05,False
,Dusk Deadman,1438.55,1,0.03,2025-07-30,177,1.0,False
56,rafael.olvb,1438.09,6,0.2,2026-01-18,5,1.25,True
,thx,1437.51,5,0.17,2026-01-09,14,1.25,False
,BigAl227,1437.19,1,0.03,2025-07-23,184,1.0,False
,Ucicke,1437.16,1,0.03,2025-08-04,172,1.0,False
,Psov,1437.04,1,0.03,2025-12-30,24,1.0,False
,SylntNight,1435.73,2,0.07,2025-11-27,57,1.025,False
,Clash,1435.72,1,0.03,2025-11-10,74,1.0,False
,Netaki,1435.28,1,0.03,2025-07-29,178,1.0,False
,zephyr_goldwing,1434.86,2,0.07,2025-08-01,175,1.15,False
57,sahaqiel,1432.06,2,0.07,2026-01-18,5,1.075,True
,milomad,1431.65,2,0.07,2025-12-23,31,1.25,False
,マイゼネス,1431.21,1,0.03,2025-07-26,181,1.0,False
,z_iodine,1429.25,15,0.5,2026-01-11,12,1.125,False
,kwork,1428.63,2,0.07,2025-10-12,103,1.075,False
,LeadClaymore,1428.02,2,0.07,2026-01-01,22,1.025,False
,vicTIM_jr,1427.62,6,0.2,2025-12-21,33,1.125,False
,mikan,1425.74,3,0.1,2025-09-07,138,1.2,False
,Toasted Knubs,1425.33,2,0.07,2025-08-30,146,1.25,False
,Feline,1425.16,2,0.07,2025-11-29,55,1.25,False
,Divi,1424.93,2,0.07,2025-10-14,101,1.025,False
,SAB3600,1424.04,2,0.07,2025-07-26,181,1.075,False
,HaV0C,1422.4,7,0.23,2025-11-09,75,1.175,False
,Bebop,1421.6,3,0.1,2025-11-24,60,1.075,False
,Foamdome,1421.44,2,0.07,2025-12-15,39,1.25,False
,rockallostatopuro,1417.5,5,0.17,2025-10-31,84,1.25,False
,Desto,1415.2,3,0.1,2026-01-15,8,1.025,False
,slendermandoc,1411.93,4,0.13,2025-09-30,115,1.1,False
,lovci,1411.84,7,0.23,2025-09-20,125,1.175,False
,RandomTieflingGirl,1410.97,2,0.07,2025-08-12,164,1.1,False
,Skruntoo,1410.24,6,0.2,2025-11-09,75,1.025,False
,LTex,1409.29,2,0.07,2025-11-07,77,1.1,False
,seamon.lark,1408.68,2,0.07,2025-11-08,76,1.05,False
,Bananaman0002TTV,1408.18,2,0.07,2025-10-12,103,1.025,False
,Skaer,1408.06,2,0.07,2025-11-20,64,1.25,False
